user_id	item_sequence
6667	11685 11948 12038 11975 11873 11938 12019 11227 11839 12024 12053 11868 12056 12065 12064 12057 11987 12078 11678 11831 12079
6668	6573 7406 6093 140 3160 4496 820 6854 5463 1515 828 9452 8219 9643
6669	191 208 687 1244 3718 3665 1401 533 988 3754 1781 3845 1487 3009 4288 4018 5060 3749 7202 8147 2686 5496 9258
6670	10841 9365 9759 11159 38 39 598 2607 3183 5525 6256 11538 3257 5249
6671	1724 2517 2694 10207 4456 11120
6672	454 3442 7217 7466 9197
6673	8365 9 8215 2235 2237 10685 10687 8929 8930 10686 10684
6674	2811 5617 6249 6252 7321
6675	998 5730 5874 2471 9595 2700
6676	11685 11873 11839 11938 11948 11975 11704 12019 12038
6677	4270 6869 10758 6234 10904 4744
6678	1513 2971 2974 5929 6453 7820 8090
6679	3097 1720 4906 10571 5091 10163 7047 11707
6680	1264 4032 5309 7422 10873
6681	2986 932 386 783 3767 948 1970 1595 393 799 407 68 1876 2629 1362 3786 3148 434 222
6682	5347 7074 2661 10461 10703 10812 10895 11050 11383 9087 11849 11944 11986
6683	10303 1349 8675 3590 10895
6684	2174 4923 3103 4847 5109 5755 6844 2382 6335 8935 9560
6685	7412 9266 2553 5664 70 1130 11155 8778 2161 5267 3311
6686	7076 6259 4029 8687 10301 8214 10527 9085 10699 8806 10572 10709 10163 10372 10373 6965 11762 5499 11765 11802 11801 11805 11708 11706
6687	10162 10579 3495 7531 9849 8149 8848 9852 9856 10617 9827 11814
6688	3761 74 75 705 838 5510 3928 11784 11782
6689	152 436 4072 2765 2769 1233 1837
6690	3878 6114 3032 7696 448 11304
6691	12045 11839 11975 12056 11971 12038 12057
6692	5415 11888 11788 11987 11993 11603 11738 11989 12029 12030 11996 12001 12031 11962 11963 12063 11718 11918 11421 12014 12046 12071 11919 11973
6693	4046 3879 6726 10795 6999 2882 10149
6694	9094 11006 5143 7404 7992
6695	3590 5024 4618 9942 1628 11292
6696	4808 6817 1879 4857 5191
6697	2645 3274 4829 5165 5956 2002
6698	11304 11938 1247 11678 12024 11227 11908
6699	6336 5014 5015 6000 9946
6700	774 2974 9661 39 208 1635 2027
6701	1835 3440 3996 5401 5524 6321 6769
6702	459 7767 5756 407 4341 6623 3563 6699 639 2903 3041 1917 6700
6703	5259 7213 4215 4826 1916 2250
6704	6567 8629 2176 2693 4423 4622 6840
6705	9180 9181 5193 8253 9881 10203
6706	166 4425 9333 7223 10511 9890 2997 5766 9314
6707	8089 3907 5724 8323 8590 9847 892 6236 8650 9449 9683 9856 9989 10147 8968 9834 7976
6708	10066 4184 238 1529 8420 11515 227 587 1687 2332 2642 1855 2811 6362 11865 636
6709	1425 5287 7776 3891 10495
6710	5564 2598 4410 1220 6568 10723 1647 2605 4539
6711	8233 1306 6041 5106 5193 6187 8239 3690 5249
6712	5342 4184 758 8964 1696
6713	636 2680 3221 3507 3896
6714	784 3581 6257 6726 8306
6715	7632 37 8835 3072 4663 5449 5770 6944 9365 2916 4834 5191 10353 10357 1264 10683 5036 6401 6434 8479
6716	7910 8554 7074 8729 9724 11772 11801
6717	6974 3634 7071 14 4435
6718	1600 1662 6026 6763 8959 8988 781 8325 70 2059 6160 8085
6719	70 3835 5161 10272 4036 8642 11579 5193
6720	8182 10950 10361 5123 5842
6721	8403 9454 9835 9368 9766 10925
6722	1822 2933 4007 6855 285
6723	9080 3066 248 5266 8558 1330 2315 5541 5798 7985 8173
6724	1570 3835 4573 5039 5414 6250
6725	7723 9368 10162 6049 8815
6726	1594 2372 1934 2260 249 1337 1901 2281 611
6727	6062 7311 7776 8102 6997 9417 10125 764 2469 7569 5521 6809 3549 2521 6039
6728	5039 8842 4723 399 973 8066 10085 10874 8562
6729	201 3861 5748 4275 9708
6730	5833 10578 4840 9854 264 6980 7229 9633 10478 970 3279 5630
6731	1820 2090 7414 9914 3591 8042 11155 9839
6732	1602 4152 4148 4151 4150 8558 6259 9088 10527 11319 10376 10378 11727
6733	534 1271 4714 4715 817 8081
6734	7993 8893 3240 7222 7959
6735	6319 1314 2190 5869 7317 10431 4964
6736	9207 115 705 647 2775 2446
6737	9895 9896 5022 8831 9820
6738	5014 5015 5916 5917 6194 7771
6739	5132 6049 10182 4099 6989
6740	2299 3817 4652 5966 8004 3528 5252 10692 10706 7238 10704 10772 10752 9949 10916 8976 11566 11727
6741	90 1952 2336 2340 5043
6742	7232 9286 11006 8394 10370
6743	10701 10692 10700 7083 10705 10669 8675 10199 3713 9084 5292 9086 10807 8806 10537 10571 10864 1491 9085 10569 10809 7440 7217 7456 7466 10789 10479 10814 10788 10815 10163 10668 10373 11396 3846 8975 11777 11771 11764 11773 11762 9662 11839 11975 11703 11977 11931 11763 11902 11898
6744	2500 6540 7226 11006 3207 6905
6745	4675 5967 6432 7553 7839 1622 8004 7810 10300 10703 10598 11651 11613 12081 11621 11623
6746	1296 218 1707 336 913 2477 6259 6547 2046 2281 124 2322 10957 11051 11352 11670 11733 11768 11810 11852 11903
6747	1489 8400 8388 2002 7415
6748	1901 4598 9636 8815 9365
6749	176 133 222 330 2016
6750	7377 7371 1359 3312 2057 450
6751	4498 5243 3913 4915 6323
6752	9487 1520 8589 10398 3532 7282
6753	7964 376 562 3828 5664 10237 470 2890 3550 4393
6754	3451 7043 3609 239 2902
6755	5739 5943 6565 8242 8642 9196
6756	944 6742 3785 3767 1126 5625 3788 297
6757	5801 214 3681 3419 4270 5376 8710
6758	198 4995 8630 4893 6817
6759	5033 5434 5436 6324 7531 5824
6760	10272 8768 2486 7310 1410 1868
6761	1494 3196 6857 2148 4036 4184 4597 7985 9011 5186 5661
6762	2354 5199 6424 4080 4139 8596 1576 5140 5925 6314 7116 8584 8740 8801 8443 9446 2118 2378 2604 2605 4434 4464 4690 6575 7652 8407
6763	6926 4930 3315 8757 8772
6764	3434 8642 2093 4948 10863
6765	2243 2986 3325 11569 11895 11785
6766	2080 1106 2071 439 11635
6767	2481 9527 1320 2310 4382 8296 8646 11432
6768	8726 8561 1134 10689 3700 5626 10895 10372 10373 9995 10383
6769	3991 1436 3638 6747 7698
6770	9868 4827 5039 6268 7972 8645 8180 2298 4036 5094 8407 8406 6182
6771	11549 4979 6730 6757 1062 4575
6772	4652 3888 10693 10537 11402 11534
6773	4505 6716 10024 10406 10755
6774	1120 9020 4944 9388 2924 9156
6775	11685 12019 11227 12053 12024 12065
6776	906 8109 5681 6715 7445
6777	5181 3570 4367 6817 11087
6778	767 5691 334 1911 2308
6779	8670 6918 6434 6324 7975 4340
6780	2069 2152 3249 4269 3332 10152
6781	10452 2986 5097 8195 544 9948
6782	9882 8557 8807 10163 10813 10598 10377 11564 11903 11535
6783	2618 4438 10693 10569 10571 10812 2661 10695 10896 10690 5092 6388 10372 6640 10897 10898 10894 11054 11651 11714 11762 11765 11766 11769 11777 11801 11802 11817 11235 11709 11711 11763 11875 11876 11879 11881 11898
6784	371 1482 2512 5193 6058 8242 9657 6374 9935
6785	5391 3770 379 1247 9730 3271
6786	4674 6726 9328 6706 6707 9946 5279
6787	3314 5097 2657 8968 2036
6788	3838 6133 6513 3842 3943
6789	1767 2318 9337 598 7820 2921 9207
6790	2761 2833 5696 7534 8233 8753
6791	4006 6203 6598 9275 3901 426 11313 8334
6792	8554 3888 9458 10529 11057 9159 11402 11795 11652 11930
6793	2000 5550 11350 69 4036 2564
6794	4036 5563 7223 4502 8568 1538
6795	8004 9724 11498 11778 11784 11730 11925
6796	766 640 3627 4651 4829
6797	4908 8703 3448 10816 10493 10817 10379 8778 11312
6798	2152 1914 4353 4354 431 4866
6799	1599 2390 5533 5640 5653
6800	1374 9149 1648 4231 6397 9787 4155
6801	376 2744 5154 6551 1160 1281 1237 5094
6802	5798 7519 8376 8714 5675 5349 8801 9798 10235 10167 1022 2465
6803	10595 3448 6903 8392 9225 11487 11740
6804	226 536 999 1333 8654
6805	4803 667 1653 4890 6859
6806	7293 3419 8807 10774 10751
6807	8255 5583 5187 2380 4178 6598 9346
6808	3942 9489 10586 10587 11174 9959 7651 8823 8968 5950 8902 10162 9766 10099 4816 10947 5199
6809	5074 5509 553 8738 8739 10755
6810	6140 11498 11698 11602 11714 11175
6811	11304 11685 12038 11971 12045
6812	9587 9455 8726 10700 10461 11050 11902 11534
6813	9377 1987 7562 8358 9473 9595
6814	8905 267 3314 4173 5022 10040 2986 11866
6815	4334 7121 7803 9091 10057 11522
6816	8691 330 1099 10245 10298 11327
6817	267 5132 5986 6932 7423 8242 5193 1689 6088 6726 8064 3968 6553
6818	9999 10099 312 7960 8823 8743
6819	2171 2645 1674 313 5697 3969 4619
6820	97 1406 3083 3540 3856 4187 4508 6509 7081 7096 9400
6821	6433 11050 5930 4015 11534
6822	1173 11627 6353 9233 11603
6823	797 810 1604 9067 2230 6453 7856 9328 576
6824	5097 3733 1646 5664 7311 10355
6825	5848 5358 7851 9450 11987
6826	3963 2645 2647 5494 6143 7605 9120 11398 2366 9946 3964 4113 5242
6827	11107 9984 128 4912 7705
6828	6664 5412 8054 6851 9566 3779
6829	10373 10710 10372 11362 11881 11901
6830	1244 1212 4716 5943 7095 5861 6188 8202
6831	2812 3126 4667 7120 9722 9775 10407 10827 10829 11190
6832	5370 7180 9225 9449 9798 11419 377 680 8210
6833	1493 4606 1307 1526 8557 8582 995 57 249 447 4184 10297 8240
6834	5527 5557 6873 10245 10631
6835	778 3286 1278 10751 10752 10373 11779 11784
6836	3638 239 587 5585 1489 2493 1355
6837	8597 2882 3272 4914 5266 6434
6838	2272 6418 7074 8866 6742
6839	425 1244 8456 2282 10838
6840	7156 11487 323 1797 8622 9014 12078 12077 11908
6841	4862 1386 3411 5545 7573 2647
6842	3762 6143 6858 1869 7899 8790 5243 675 6197
6843	1225 1911 10239 3519 6612 2307 6258 6491 9599 39
6844	8333 8317 10122 6321 7848 7976
6845	3855 1164 6626 1078 5595 4216 5971 1471 7342 5030 9499 839 4230 5521 687 3419 1157 6601 5140 7992 9054 860 5275 7519 3961 7753 11060 1975 7118 7804 6996 11911 5857 8282 2014 5027 6975 6867
6846	846 4042 4088 8734 8793 8943 57 2073
6847	4386 6252 6488 7418 7477
6848	4860 5842 9345 10873 4133 6309 6840 93
6849	10315 4323 2517 1119 1071 6394 1476
6850	3477 7650 702 6726 7651 7653 9544 11351
6851	5962 6062 6883 9991 1637 2146 5527 5815 6508 6762 7120 7123 7335 8957 9147 9487 9892 10055 10135 10628 10852 10876 2271 7983 8123 8279 8743 10801 11290 1489 5162 8206 8984 9290 9483 9840 9851 10518 10747 9830 10608 8506 9299 9824 11007 11842 10631 8650
6852	1635 2577 1417 2252 2784
6853	4902 8090 4175 2553 8022
6854	9126 7817 113 4139 4721 5030 2366 3993 7667 9365 8957
6855	5097 5527 6639 7590 8226 9472 9489
6856	4144 9705 4649 1566 10230
6857	6303 4152 6647 6120 2684 10166
6858	1977 2274 5147 8200 8785
6859	4058 1488 7635 7990 8736 9070 9548
6860	10336 7958 4036 10217 10608 7976
6861	8123 10631 10940 10099 10998 10931
6862	6572 3963 2971 3221 4598 6873 1164 4871 1077 8533 769
6863	3978 1334 3243 3976 4293 4662 6453 8018 1481 5132 2627
6864	3248 4058 4650 9081 10004 10762 11204 11372 11514 11802
6865	6432 8729 10168 3713 10807 10571
6866	3221 1674 1499 407 3894 6324
6867	11378 50 2027 2647 2788 3059 3297 4340 6191 6
6868	1845 2652 5367 8620 8714 3393 509 3185 9711
6869	11052 4456 5930 11911 11328
6870	9248 2481 3130 2732 11031
6871	11442 11681 12098 11717 11703 11537 12060
6872	725 3766 27 3722 33
6873	2635 3309 6814 1189 5079
6874	9138 10578 8704 9561 11124 11190
6875	1874 1875 8043 9919 2662 862 7889 2523 6856 423
6876	7187 7645 7649 7650 7652 9529 1892 6533 4125 9976 10596
6877	2668 2269 5288 8815 7976
6878	256 3910 4374 5411 8533 10014 11661 1244
6879	9589 8557 2289 11565 11625 11626
6880	4525 6227 926 10272 9528 2986 10428 11035
6881	3874 3624 1201 1226 2463 6197 1995 4111 6509 10634 10915 5449 5384 6681 3145 9528 11141
6882	8840 2617 10697 10700 2616 10569 10807 9250 11947
6883	5592 7999 3059 11255 10873
6884	3741 4323 6384 458 7978
6885	2396 3225 4086 6755 6831 6837 6856
6886	4249 6650 4810 2779 273 6580 522 1674 206 5676 1909
6887	4049 3915 4674 8350 8383 4646 4778 6 3549 11149
6888	1853 3235 6404 7553 148
6889	4160 4459 2011 2721 6677 10325
6890	5453 2626 482 967 3100 8829
6891	5577 8651 10496 10927 7941
6892	3591 4818 1599 2675 6371 7758 9175
6893	3601 3840 4285 4286 5099 5139 6857 3333 6861 726 5844 6756 2599 9164 1827 9050 10220 4101 4644 6597 6720 8288 10108 5399 6802 371 5146
6894	9817 11120 7054 330 11368
6895	3316 9052 264 9121 9393 10290
6896	4644 6880 1754 4690 6092 9337
6897	5443 425 5909 346 2718
6898	4652 7911 10375 10543 11760 11708 11565 11626
6899	767 2780 940 2253 523 2355 4756
6900	267 2486 2556 3130 5336 7159 8192 8968 10151 10428
6901	10004 10698 4566 10566 10163 10690 2688 613 4470 11762 11765 11766 11767 11772 11774 11777 11878 11881 11882 11875 11903
6902	7046 9013 6374 9083 11221
6903	1271 9271 2636 5612 10102
6904	4488 4431 4885 4951 4490 6775 7445 9075 5699 5948
6905	3347 4024 4652 8673 8726 10300 10752 10377 11663 11711 11875 11896 11877 11947 12082
6906	10406 5901 6059 9099 10002 10404
6907	3365 5359 6449 6457 7316 8074 8670 3803
6908	3209 4125 5324 6800 9795 10998
6909	228 4602 4603 5527 7398 6407
6910	5426 843 1901 4036 6726
6911	2647 5578 4464 8236 8699 1520 1521 3365
6912	9459 3713 10691 11795 11200 11902 11201 11534 12036
6913	3484 390 424 1195 2122 3855 2683 1839 4257 5247 7074 7322 1993 2472 7427 5507 9949
6914	311 386 389 467 2298 1733 6997
6915	1943 2901 4150 4650 5539 2047 11731 11602 11728 11734
6916	5986 7810 11053 11777 11765 11762 11730
6917	1453 906 2578 377 720 7183 10047 8433
6918	7511 443 817 4502 5583
6919	407 3335 2113 3559 1261 3878 4152 4675 4651 4652 4724 5346 6112 9265 9584 9590 10302 10300 9250 10699 10106 10568 10813 10163 6441 10537 10569 10690 5092 9603 11373 9375 10441 11778 11779 11784 11340 11800 12015
6920	138 292 2938 3081 3479 3580 3793 4863 5918 6257 7556 7846
6921	2807 1244 1123 8533 2604 3566
6922	5474 10302 10301 11651 11881 11882 12081
6923	7417 1313 3311 3233 6078
6924	9874 6540 6677 7226 10861
6925	5353 8109 7632 5175 5962
6926	1500 4077 6339 3183 11157
6927	347 1333 10530 7232 4200 5293 6525 9365
6928	8865 3218 4165 7437 8589 8824 7436
6929	11304 11685 11873 11938 1247 12064 12065 12078 12079
6930	886 8273 7447 7531 7797 8296 8968 4748
6931	1212 7777 10768 678 11011
6932	9117 228 297 2988 1576
6933	10429 3403 9662 553 4007
6934	421 4597 2214 4665 5381 7425 5963 5073 4972 6720 6997
6935	8488 8496 8483 8489 9638 8475 8479 8612 10041 8611
6936	3993 5181 2419 6058 10959
6937	10359 11938 1247 12019 12053 12064 11911
6938	1520 6401 8475 5587 8817 10863
6939	7137 1439 6800 2106 2925 9164 6060 5052 5143 186 942 58 5358
6940	5415 6724 5055 3913 1513
6941	10476 11885 11911 12078 12079 11908 11917 11685
6942	4180 2711 3501 6038 6337
6943	2682 7650 5325 7387 11060
6944	2292 3680 1375 9082 9950 4670
6945	3842 3058 4615 9194 3496 6968
6946	6875 6460 6466 6477 7613 6463 8067 8344
6947	2893 6236 10099 10131 10631
6948	223 515 535 1582 2021 2023 2024 2986 6191 10429 10473 11152
6949	533 226 6191 2832 5094 6118 9060 4847 1740 7731 10744 2943
6950	9959 3274 5570 8823 544 11380 3218 7377
6951	7755 10028 11522 11378 11570 10478
6952	1786 3590 4051 4675 4724 5346 6112 5819 5396 7071 5953 4002 9585 9586 9587 9590 9594 9589 9592 8530 4067 10706 3701 8806 11373 5179
6953	2915 3714 5893 7929 598
6954	3274 8135 8823 10491 10353
6955	7067 6282 11982 1616 7659 11717 10790 11255 11650 7019
6956	153 1131 2779 3952 4851 4916 5376
6957	4675 7079 8073 8556 7074 8729 10299 8561 10199 5292 10537 10570 10843 3855 11777 11714 11780 11824 11930
6958	383 330 153 11668 7365
6959	839 1297 1296 2473 6207
6960	7121 7563 3993 5711 7753 2164
6961	3332 3212 6461 7721 9512 9630
6962	843 3261 2789 2592 4535 9802
6963	429 1305 2243 3373 6767 9183 5682 8124 10643 11425
6964	843 7073 7791 7840 7957 8558 9592 9884 2617 9882 10706 9083 8214 10773 10479 10752 8387 5089
6965	9311 1561 7686 2058 95
6966	5912 3583 2024 6764 6333 2019
6967	2999 5183 9508 2445 5327 8490 5181 6211 7955 8826 5324 5326 5801 7651 6227 6490 8167 8480 6605 7650 8478 3903 8086 10272 8435 2627 4736 6233 7649
6968	1272 1389 5808 6041 6684 1975 10684 10686 11046 1520
6969	5518 465 6972 1621 1837 5573 2359
6970	10444 5735 3993 8635 8720 9711
6971	7129 7941 8517 8614 8634
6972	5917 6194 6195 7769 7771
6973	3829 1925 1474 166 3705 5902
6974	513 733 10945 5241 10796 5030
6975	4148 4150 10709 11352 11763
6976	2037 7129 8614 8823 9846
6977	2986 8629 9675 4908 9768
6978	6148 6567 1997 10044 5808 8369
6979	8776 5749 6983 7852 9272
6980	4147 4150 4650 5819 1585 6434 8840 11372 11053 11852
6981	868 1874 2566 7104 10983 3700 7140
6982	6905 950 1538 8779 6293
6983	10922 8945 3533 504 9945 10245 10909
6984	3568 8216 6800 944 9361 2454 267 372 1576 6262 10152 11387 6418 10485
6985	10319 10775 11761 11782 11881
6986	1027 6868 9147 9892 8277 8603 9961
6987	9034 7531 8823 8968 9846 7129 9856
6988	2500 6433 6293 8654 2769
6989	2366 4642 9130 5030 5429
6990	4386 1528 8019 6449 6457 7990 6480 8069 8149 8135 8850 10162
6991	5535 7073 9265 10479 10813 10375
6992	1213 6030 10585 10987 11360 261
6993	2921 3644 3948 4868 1626 3446 8107 9065
6994	9926 134 9766 10631 7531 8968 9099 9508 9991 11151
6995	2557 2986 5048 5087 6310 7650 7840 8485 10041 10390 10827 10829 2002 5518 5962 9916 10880
6996	11725 11808 11809 11936 11937 11939 11940 11965
6997	429 10039 796 1951 5263 6996 8883 11591 191 694 705 1245 3397 5233 6223 10757 11091 166 2807 3221 28 184 3296 4199 4771 4866 4872 4916 5154 5516 6439
6998	1848 2896 10617 6021 10609
6999	180 2316 3070 3835 7253 7873
7000	883 6244 7408 8660 5160 5898
7001	3704 5612 6569 9165 7118
7002	6434 9466 7320 3914 597
7003	603 5432 8673 2177 4101 4095
7004	769 2621 2647 2921 7000 8816 10829
7005	9492 4757 7307 7120 8589 149 4335 5062 8597 9916 10132
7006	6201 4046 9190 11722 1161
7007	2188 6226 1724 801 3986 3590
7008	1349 6058 7083 5977 11210
7009	990 2415 6243 7226 2423 2452
7010	8500 2721 2879 8197 8476 9972 8037
7011	1056 2813 2125 2722 5508 347 5293 5825 8840 8969 9265 9467 7994 8235 9088 10461 10751 10813 8387 11564 11618 11710 11765 7025 7027 11896
7012	9393 330 3050 2269 10680 9399
7013	3659 7215 6553 182 2769 7492 7944 10891
7014	4144 2267 585 2703 5106
7015	687 1306 3810 113 144 208 3662 7349
7016	8445 736 10297 443 4767 9654
7017	10925 6499 7531 8635 9368 10002 10131
7018	5141 4281 4284 5145 8288
7019	2191 6867 4776 9401 2604 2799
7020	8332 471 9023 240 5236
7021	7106 2467 3130 3976 5048 7142
7022	6291 7019 6704 5557 9054 11670
7023	1521 403 1520 5950 6686
7024	1313 1825 102 4340 2512 4118 6970 2422 5445 6804 5149 1306 1685 2683 5943 7715
7025	7000 2148 2283 4511 5213
7026	252 4646 4184 389 4481 5748
7027	1900 3540 5537 6387 7773 8061 10434
7028	570 1092 572 571 573 559 2113 4152 2067 6259 11564 11563 11619 11622
7029	8039 4570 5918 4184 7114 10771
7030	10491 1108 1317 2426 5661 8013 8256 9766 10073 10133 10210 10361 7414 10615 1077 1349 2512 2604 6840 7870 10199 783 3139 3605 7089 8459 11531
7031	5191 7754 7755 7817 11721
7032	3026 4917 5266 6320 6445 688 2323 2387 6257 9453
7033	489 2445 2928 4525 9339
7034	928 1520 8490 8496 11571
7035	191 68 1167 5628 7096 2218 3590 5144 10838
7036	1728 2271 6557 7081 2780 770 5107 7820 2647 2921 4708 2151
7037	8823 8968 10162 11174 7531 11093
7038	2243 1077 163 5190 5664 7517 5549 8835 5884
7039	2255 5808 7773 315 6058
7040	1059 4437 4472 5179 6075 180 5666 8588 2860 54
7041	6567 9900 2647 2923 10161 2176
7042	6620 2077 883 1939 7994 3419 2170 9252 4566 10318 10568 10814 10896 10710 8619 8228 11765 10376 11235 11564 11758
7043	7429 5925 1522 6263 2369
7044	10667 9966 1440 2070 10637
7045	7407 1399 1387 1397 1398 6251 6248 6710 7218 7623 6252 9354
7046	2253 3725 1869 3635 2810 5039 2419 4618 9536
7047	70 234 2835 4213 6001
7048	10401 5780 8977 8978 11877 11899
7049	5296 8924 8998 9883 10973 11399 1515 4095 1189 8359 9287 4687 7192 9494 3233 4335
7050	227 1687 2328 2678 9442
7051	9581 8643 10565 10702 11759 11780 11362 11624
7052	2712 6211 6957 8464 9204
7053	8474 8475 8490 8496 8612 9638
7054	5510 6848 6930 3716 6311 8404 8556 8558 7038 5932 8726 6859 8798 10563 10564 10558 10561 10566 10697 6640 11051 11731 11884 11770 11768 11767 11730 11897
7055	8235 1134 9084 2661 11159 10904 11229 10557 11050 5484 8647 11663 11706 11903 11806 11926
7056	229 6840 7170 9213 123 5805 8053 8139 4357 10046
7057	2957 4801 5038 2521 3574 3871 2985 3892
7058	3908 7531 9852 10801 10099 10188
7059	3916 6485 6486 8019 8935
7060	1573 3112 3954 5950 3414 9402 3985 11195 11388 9602
7061	3796 3805 4042 6954 3704 5297 8266 8267 916 3830
7062	6432 7674 8782 8729 10694 4566 8555 10696 10702 10864 9085 10697 10983 10163 10752 10751 5089 10372 11319 11352 11881 4015 11784 7027 11698 11197 11778 11779 11875
7063	951 2329 10813 6140 10720 5780 11201
7064	2120 7776 8967 8968 9754 9766
7065	8149 8823 8957 10491 8650 8968 8999 10631 10925
7066	2967 10460 2867 6011 7284
7067	8647 8935 7531 8123 8135 9780 10130 10134 10162 2036 9365 9489 10133 8823 5097 10793
7068	7086 8629 9815 3678 87 1362 2170
7069	2504 4192 4408 595 452 3543
7070	8825 9889 1505 3132 5130 9204
7071	2109 6261 7973 8645 9946 1032
7072	433 567 434 1887 2170 3779 6673 944 1855 9444
7073	7114 2202 3718 1272 2453 4358 8312 4787
7074	8823 8968 9368 9856 10147
7075	8777 9099 9766 10631 10929
7076	4857 5052 8597 10924 10928 10929 2434 7531 8632 4505 10891
7077	7078 8729 9882 2111 11048 10373 11773 11802
7078	7294 6259 9265 9587 8726 10163 10813 5150 9995 10375 11700 11200
7079	9584 212 8031 11219 5780 11799 11714 11849 11778 11779 12015 11986
7080	2172 9593 9884 10565 1134 3711 10698 11901 11622
7081	10 2062 2921 5107 8334 232 5288 8634 552 1861 3337 4449 4752 4954 5179 5786 5928 7829 7830 9943 9952
7082	9309 3303 5162 5164 629 7065 2760 4558 7008 8630 1781 9026 10874 1351 2593
